,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver,outlier
486232,13:40.1,37.349998,11.571423,1013.445282,0.028777999999999998,-0.740356,-0.263901,0.786511,32.742781,-117.18344099999999,108.19378700000001,67.035599,0.0,0.0,Erik,True
95088,15:18.1,27.950001,18.155525,1013.119659,-0.259094,-1.036942,0.567368,1.210076,32.742983,-117.183908,111.29885900000001,81.917861,0.0,0.0,Erik,True
486143,13:30.1,37.43,5.415905,1013.8726810000001,0.009872,-0.706238,-0.23887600000000003,0.7456079999999999,32.744419,-117.18703300000001,109.20661899999999,71.170934,0.0,0.0,Erik,True
276199,51:16.1,25.67,66.397499,1003.945999,-0.156326,-0.890747,-0.689102,1.136983,32.746238,-117.156522,352.11679100000003,45.272121000000006,0.0,0.0,Erik,True
69017,04:19.0,2.68,90.206593,1005.8702089999999,0.056595000000000006,-1.143173,0.466675,1.236056,32.746846000000005,-117.159548,353.96350099999995,74.788691,0.0,0.0,Erik,True
113613,21:44.0,23.6,68.89518000000001,1005.408401,-0.022934,-1.157394,-0.43454,1.236492,32.74814,-117.155976,4.982153,49.695018,0.0,0.0,Erik,True
69494,05:08.9,22.26,83.240578,1007.437057,-0.16626,-1.25914,0.254456,1.295308,32.751163,-117.158404,14.656506,46.034508,0.0,0.0,Erik,True
403736,43:18.1,25.639999,66.606619,1006.7253109999999,0.113678,-1.066498,-0.5792689999999999,1.218972,32.751968,-117.15613400000001,301.481079,14.803101000000002,0.0,0.151843,Daniel,True
403737,43:18.2,26.08,65.291561,1006.7253109999999,0.12944,-0.9491729999999999,-0.612518,1.137041,32.752125,-117.156347,301.481079,14.803101000000002,0.0,0.151843,Daniel,True
339114,13:13.0,31.969998999999998,18.818826,1011.2792210000001,0.22045900000000002,-1.149521,-0.49279799999999996,1.2699799999999999,32.752717,-117.19861100000001,302.821472,12.182678999999998,0.0,0.008091,Daniel,True
339124,13:14.2,32.07,17.039257,1011.269073,0.074783,-1.072159,-0.505051,1.187516,32.75311,-117.199105,300.798248,17.452303,0.0,0.008091,Daniel,True
69649,05:25.0,23.959999,64.893532,1010.3752900000001,-0.048752,-0.840469,0.131744,0.8521280000000001,32.754242,-117.157999,336.76358,76.08054200000001,0.0,0.0,Erik,True
11404,49:36.0,12.64,115.09084399999999,1001.7111970000001,-0.032394,-1.0420989999999999,-0.590683,1.198301,32.757236999999996,-117.123636,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11371,49:32.2,12.95,115.04829199999999,1001.639328,0.050873,-1.123306,-0.298615,1.163433,32.757243,-117.124178,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11309,49:24.3,12.69,115.617033,1001.5774539999999,-0.070877,-0.671768,-0.432358,0.802016,32.757245000000005,-117.12513799999999,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11308,49:24.2,12.75,115.847637,1001.5774539999999,0.11955299999999999,-1.031097,-0.464066,1.137019,32.757253000000006,-117.12528,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
445758,36:19.1,29.32,9.889778,1010.9309390000001,-0.00351,0.495087,-1.0525209999999998,1.163152,32.75982,-117.180877,83.789948,14.321676,78.852448,0.0,Naazneen,True
446498,37:33.0,17.84,8.0592,1010.597916,0.003235,0.374023,-0.77623,0.861648,32.760045,-117.203176,127.3554,44.997029,84.961487,0.0,Naazneen,True
446039,36:47.2,0.0,7.881844,1011.316833,0.06362899999999999,0.30140700000000004,-0.413239,0.515423,32.760116,-117.19061,93.931442,12.486346000000001,78.892944,0.0,Naazneen,True
446069,36:50.1,31.98,8.188025999999999,1011.3130189999999,-0.006714,0.414322,-0.731812,0.840985,32.760209,-117.191299,94.941521,14.065520999999999,82.340591,0.0,Naazneen,True
446070,36:50.2,32.040001000000004,8.15757,1011.3130189999999,0.055480999999999996,0.38591,-1.083633,1.151636,32.760258,-117.19162,94.941521,14.065520999999999,79.884041,0.0,Naazneen,True
93991,13:13.9,32.41,17.911903,1013.6409,0.032761,-0.7789149999999999,-0.354477,0.856409,32.760333,-117.199726,250.88439900000003,37.218315000000004,0.0,0.0,Erik,True
485526,12:23.2,38.25,6.803539,1015.441742,-0.018631,-0.798767,-0.284134,0.848002,32.760442,-117.20433200000001,156.519562,64.254008,0.0,0.0,Erik,True
446149,36:58.2,2.187262,8.843013000000001,1011.324005,-0.374512,0.125,-0.6342770000000001,0.7471220000000001,32.760571,-117.19394,160.73147600000001,47.159793,80.00374599999999,0.0,Naazneen,True
444838,34:47.1,0.0,7.936623,1011.550217,0.046738,0.35436999999999996,-0.747772,0.82881,32.763397999999995,-117.170074,5.136014,46.110123,69.597443,0.0,Naazneen,True
136968,38:15.1,26.6,15.108345000000002,1017.080383,0.017059,-1.013077,-0.6002810000000001,1.17769,32.768126,-117.162277,187.41922,15.29485,0.0,0.0,Erik,True
350785,40:07.1,20.629998999999998,52.565923,1008.6155699999999,-0.062561,-0.8914340000000001,-1.053848,1.381725,32.769476,-117.130508,139.307968,7.820554,0.0,0.054922000000000006,Daniel,True
199586,25:20.1,3.47,71.108131,0.0,0.077271,-0.7852020000000001,-0.089264,0.794028,32.770534000000005,-117.18874699999999,75.09335300000001,35.06348,0.0,0.06514,Zhisen,True
240030,25:07.2,9.83,66.417824,0.0,-0.22799699999999998,-1.140732,-0.32447800000000004,1.207699,32.770563,-117.188681,252.021088,19.96115,80.740143,0.06227100000000001,Zhisen,True
239900,24:54.2,5.78,65.70444499999999,0.0,0.027908,-0.7918850000000001,-0.076645,0.796075,32.770902,-117.187757,251.94656400000002,19.668124,74.97847,0.061145000000000005,Zhisen,True
199815,25:43.0,8.0,71.11545600000001,0.0,0.530502,-1.172867,-0.632278,1.434164,32.771089,-117.187269,31.968521000000003,36.787318,0.0,0.06514,Zhisen,True
199816,25:43.1,7.81,71.642677,0.0,0.106064,-1.027985,-0.660812,1.226652,32.771137,-117.187206,30.874844,36.748955,0.0,0.06514,Zhisen,True
