sep=,
Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2018-10-17 17:09:25.939",0.000000,19.129616,1011.739502,0.035187,-0.253326,-0.966461,0.999730,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.039",0.000000,19.129616,1011.739502,0.036285,-0.252304,-0.964554,0.997666,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.056",0.000000,19.129616,1011.739502,0.036285,-0.252304,-0.964554,0.997666,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.237",0.000000,19.235817,1011.739502,0.033768,-0.252426,-0.966003,0.999010,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.350",0.000000,19.235817,1011.739502,0.034164,-0.252762,-0.964737,0.997884,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.551",0.000000,19.235817,1011.739502,0.036499,-0.252884,-0.965988,0.999207,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.750",0.000000,19.235817,1011.744766,0.036316,-0.253937,-0.963318,0.996887,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.948",0.000000,19.235817,1011.744766,0.034332,-0.254044,-0.970810,1.004086,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:26.974",0.000000,19.235817,1011.744766,0.034332,-0.254044,-0.970810,1.004086,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.145",0.000000,19.340401,1011.744766,0.034592,-0.253265,-0.974365,1.007337,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.242",0.000000,19.340401,1011.744766,0.035675,-0.253708,-0.969742,1.003015,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.349",0.000000,19.340401,1011.744766,0.037735,-0.254089,-0.972382,1.005739,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.539",0.000000,19.340401,1011.744766,0.035156,-0.253937,-0.969788,1.003099,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.573",0.000000,19.340401,1011.744766,0.035156,-0.253937,-0.969788,1.003099,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.740",0.000000,19.340401,1011.749954,0.034439,-0.254807,-0.997467,1.030074,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.837",0.000000,19.340401,1011.749954,0.038467,-0.243774,-0.992218,1.022449,32.718431,-117.163835,255.039154,130.328753,0.000000,0.000000
"2018-10-17 17:09:27.950",0.000000,19.340401,1011.749954,0.072113,-0.446304,-1.153915,1.239318,32.718431,-117.163835,259.708496,78.681918,0.000000,0.000000
"2018-10-17 17:09:28.148",0.000000,19.444801,1011.749954,0.494125,-0.499496,-0.606049,0.927875,32.718431,-117.163835,271.554535,67.181761,0.000000,0.000000
"2018-10-17 17:09:28.161",0.000000,19.444801,1011.749954,0.494125,-0.499496,-0.606049,0.927875,32.718431,-117.163835,271.554535,67.181761,0.000000,0.000000
"2018-10-17 17:09:28.348",0.000000,19.444801,1011.749954,-0.086121,-0.374878,-0.498779,0.629866,32.718431,-117.163835,242.509949,57.160192,0.000000,0.000000
"2018-10-17 17:09:28.355",0.000000,19.444801,1011.749954,-0.086121,-0.374878,-0.498779,0.629866,32.718431,-117.163835,243.652634,56.880699,0.000000,0.000000
"2018-10-17 17:09:28.549",0.000000,19.444801,1011.749954,0.134186,-0.841919,-0.751419,1.136426,32.718431,-117.163835,249.224426,54.663881,0.000000,0.000000
"2018-10-17 17:09:28.751",0.000000,19.444801,1011.749954,0.135788,-0.893570,-0.514130,1.039824,32.718431,-117.163835,250.227432,54.554404,0.000000,0.000000
"2018-10-17 17:09:28.945",0.000000,19.444801,1011.749954,0.083420,-0.917831,-0.539719,1.068021,32.718431,-117.163835,251.229675,54.767299,0.000000,0.000000
"2018-10-17 17:09:29.049",0.000000,19.444801,1011.749954,0.097366,-0.832428,-0.442902,0.947934,32.718431,-117.163835,251.229675,54.767299,0.000000,0.000000
"2018-10-17 17:09:29.156",0.330000,19.494972,1011.749954,0.035934,-0.914978,-0.418625,1.006838,32.718419,-117.163851,251.229675,54.767299,0.000000,0.000000
"2018-10-17 17:09:29.339",0.330000,19.494972,1011.749954,0.039474,-0.885208,-0.511047,1.022898,32.718419,-117.163851,253.672562,55.220300,0.000000,0.000000
"2018-10-17 17:09:29.440",0.330000,19.494972,1011.749954,0.006058,-0.784576,-0.452515,0.905741,32.718419,-117.163851,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:29.554",0.330000,19.494972,1011.742401,0.017990,-0.844284,-0.550583,1.008107,32.718419,-117.163851,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:29.749",0.330000,19.494972,1011.742401,0.018936,-0.843369,-0.547455,1.005652,32.718419,-117.163851,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:29.754",0.330000,19.494972,1011.742401,0.018936,-0.843369,-0.547455,1.005652,32.718419,-117.163851,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:29.951",0.330000,19.494972,1011.742401,0.017014,-0.844513,-0.544403,1.004921,32.718419,-117.163851,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.148",0.290000,19.333473,1011.742401,0.019165,-0.844162,-0.546967,1.006056,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.163",0.290000,19.333473,1011.742401,0.019165,-0.844162,-0.546967,1.006056,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.343",0.290000,19.333473,1011.742401,0.017654,-0.843262,-0.547073,1.005331,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.441",0.290000,19.333473,1011.742401,0.016876,-0.844620,-0.547287,1.006574,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.547",0.290000,19.333473,1011.735992,0.018173,-0.845337,-0.544434,1.005650,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.591",0.290000,19.333473,1011.735992,0.018173,-0.845337,-0.544434,1.005650,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.693",0.290000,19.333473,1011.735992,0.019379,-0.844604,-0.546875,1.006382,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.844",0.290000,19.333473,1011.735992,0.018936,-0.842926,-0.541626,1.002119,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:30.946",0.290000,19.333473,1011.735992,0.021362,-0.847305,-0.541794,1.005944,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:31.025",0.290000,19.333473,1011.735992,0.015610,-0.844330,-0.548950,1.007215,32.718420,-117.163857,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:31.142",0.200000,19.391579,1011.735992,0.020294,-0.838318,-0.541428,0.998165,32.718421,-117.163859,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:31.253",0.200000,19.391579,1011.735992,0.025482,-0.853485,-0.547470,1.014303,32.718421,-117.163859,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:31.453",0.200000,19.391579,1011.730194,0.014343,-0.843445,-0.544327,1.003941,32.718421,-117.163859,252.259003,56.719532,0.000000,0.000000
"2018-10-17 17:09:31.665",0.200000,19.391579,1011.730194,0.018738,-0.837692,-0.543884,0.998944,32.718421,-117.163859,251.182373,50.742802,0.000000,0.000000
"2018-10-17 17:09:31.847",0.200000,19.391579,1011.730194,0.016708,-0.841309,-0.545731,1.002946,32.718421,-117.163859,251.182373,50.742802,0.000000,0.000000
"2018-10-17 17:09:31.894",0.200000,19.391579,1011.730194,0.016174,-0.842056,-0.544144,1.002703,32.718421,-117.163859,251.182373,50.742802,0.000000,0.000000
"2018-10-17 17:09:32.046",0.200000,19.391579,1011.730194,0.023712,-0.849136,-0.538910,1.005991,32.718421,-117.163859,250.126007,53.198217,0.000000,0.000000
"2018-10-17 17:09:32.130",0.150000,19.365913,1011.730194,0.019547,-0.842941,-0.553452,1.008584,32.718419,-117.163860,250.126007,53.198217,0.000000,0.000000
"2018-10-17 17:09:32.178",0.150000,19.365913,1011.730194,0.019547,-0.842941,-0.553452,1.008584,32.718419,-117.163860,250.126007,53.198217,0.000000,0.000000
"2018-10-17 17:09:32.349",0.150000,19.365913,1011.730194,0.020767,-0.848434,-0.540237,1.006046,32.718419,-117.163860,249.040909,53.042499,0.000000,0.000000
"2018-10-17 17:09:32.353",0.150000,19.365913,1011.730194,0.020767,-0.848434,-0.540237,1.006046,32.718419,-117.163860,249.040909,53.042499,0.000000,0.000000
"2018-10-17 17:09:32.540",0.150000,19.365913,1011.725845,0.018845,-0.841599,-0.544418,1.002514,32.718419,-117.163860,249.040909,53.042499,0.000000,0.000000
"2018-10-17 17:09:32.643",0.150000,19.365913,1011.725845,0.022446,-0.847397,-0.539978,1.005068,32.718419,-117.163860,249.040909,53.042499,0.000000,0.000000
"2018-10-17 17:09:32.745",0.150000,19.365913,1011.725845,0.017273,-0.841431,-0.552094,1.006534,32.718419,-117.163860,247.998871,52.441945,0.000000,0.000000
"2018-10-17 17:09:32.855",0.150000,19.365913,1011.725845,0.016068,-0.845001,-0.548264,1.007412,32.718419,-117.163860,247.998871,52.441945,0.000000,0.000000
"2018-10-17 17:09:33.049",0.150000,19.365913,1011.725845,0.016464,-0.842789,-0.550537,1.006804,32.718419,-117.163860,246.992218,52.303015,0.000000,0.000000
"2018-10-17 17:09:33.250",0.000000,19.177895,1011.725845,0.017365,-0.845825,-0.544342,1.005997,32.718419,-117.163860,246.992218,52.303015,0.000000,0.000000
"2018-10-17 17:09:33.449",0.000000,19.177895,1011.725845,0.016968,-0.846359,-0.547882,1.008358,32.718419,-117.163860,245.958008,52.542362,0.000000,0.000000
"2018-10-17 17:09:33.649",0.000000,19.177895,1011.725845,0.018967,-0.843964,-0.548050,1.006476,32.718419,-117.163860,245.958008,52.542362,0.000000,0.000000
"2018-10-17 17:09:33.654",0.000000,19.177895,1011.725845,0.018967,-0.843964,-0.548050,1.006476,32.718419,-117.163860,245.958008,52.542362,0.000000,0.000000
"2018-10-17 17:09:33.766",0.000000,19.177895,1011.725845,0.015106,-0.845230,-0.550278,1.008686,32.718419,-117.163860,244.928772,53.049824,0.000000,0.000000
"2018-10-17 17:09:33.945",0.000000,19.177895,1011.725845,0.020645,-0.846481,-0.546860,1.007974,32.718419,-117.163860,244.928772,53.049824,0.000000,0.000000
"2018-10-17 17:09:34.049",0.000000,19.177895,1011.725845,0.016373,-0.841843,-0.549164,1.005260,32.718419,-117.163860,244.928772,53.049824,0.000000,0.000000
"2018-10-17 17:09:34.241",0.000000,19.295296,1011.725845,0.016846,-0.843475,-0.546417,1.005140,32.718419,-117.163860,243.875595,53.675849,0.000000,0.000000
"2018-10-17 17:09:34.344",0.000000,19.295296,1011.739197,0.015976,-0.843582,-0.547791,1.005962,32.718419,-117.163860,243.875595,53.675849,0.000000,0.000000
"2018-10-17 17:09:34.451",0.000000,19.295296,1011.739197,0.019684,-0.844284,-0.549667,1.007639,32.718419,-117.163860,242.847443,53.725110,0.000000,0.000000
"2018-10-17 17:09:34.654",0.000000,19.295296,1011.739197,0.016403,-0.844986,-0.545609,1.005962,32.718419,-117.163860,242.847443,53.725110,0.000000,0.000000
"2018-10-17 17:09:34.851",0.000000,19.295296,1011.739197,0.020599,-0.843521,-0.548798,1.006544,32.718419,-117.163860,241.809692,53.460812,0.000000,0.000000
"2018-10-17 17:09:35.048",0.000000,19.295296,1011.739197,0.015762,-0.841583,-0.548523,1.004683,32.718419,-117.163860,241.809692,53.460812,0.000000,0.000000
"2018-10-17 17:09:35.066",0.000000,19.295296,1011.739197,0.015762,-0.841583,-0.548523,1.004683,32.718419,-117.163860,241.809692,53.460812,0.000000,0.000000
"2018-10-17 17:09:35.247",0.000000,19.450569,1011.750641,0.020142,-0.844162,-0.544312,1.004634,32.718419,-117.163860,241.809692,53.460812,0.000000,0.000000
"2018-10-17 17:09:35.309",0.000000,19.450569,1011.750641,0.018326,-0.843750,-0.551147,1.007975,32.718419,-117.163860,240.747025,53.851346,0.000000,0.000000
"2018-10-17 17:09:35.443",0.000000,19.450569,1011.750641,0.014740,-0.844269,-0.541443,1.003079,32.718419,-117.163860,240.747025,53.851346,0.000000,0.000000
