sep=,
Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2018-10-17 08:12:01.007",0.000000,159.403305,999.370956,0.006561,-0.261246,-0.967865,1.002524,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.107",0.000000,159.403305,999.370956,0.004852,-0.258240,-0.967300,1.001190,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.208",0.000000,159.403305,999.370956,0.004761,-0.260147,-0.970184,1.004468,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.307",0.000000,159.403305,999.370956,0.004257,-0.262283,-0.968704,1.003593,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.407",0.000000,159.403305,999.370956,0.006973,-0.262634,-0.967865,1.002890,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.508",0.000000,159.403305,999.370956,0.006424,-0.260345,-0.968933,1.003321,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.606",0.000000,159.403305,999.370956,0.005203,-0.260803,-0.965561,1.000177,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.706",0.000000,159.403305,999.370956,0.005524,-0.259903,-0.969315,1.003569,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.808",0.000000,159.403305,999.370956,0.007050,-0.260773,-0.972122,1.006516,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:01.908",0.000000,159.403305,999.370956,0.005219,-0.261368,-0.968155,1.002828,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.007",0.000000,159.403305,999.370956,0.002731,-0.255524,-0.970596,1.003672,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.108",0.000000,159.403305,999.370956,0.004410,-0.262085,-0.963089,0.998122,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.207",0.000000,159.403305,999.370956,0.008255,-0.260208,-0.968536,1.002915,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.306",0.000000,159.403305,999.370956,0.007950,-0.260696,-0.972824,1.007180,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.406",0.000000,159.403305,999.370956,0.006195,-0.262360,-0.969147,1.004050,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.506",0.000000,159.403305,999.364777,0.004761,-0.257492,-0.970398,1.003991,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.606",0.000000,159.403305,999.364777,0.005722,-0.260422,-0.965073,0.999609,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.707",0.000000,159.403305,999.364777,0.005402,-0.262146,-0.965256,1.000234,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.806",0.000000,159.403305,999.364777,0.007599,-0.256836,-0.973755,1.007085,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:02.907",0.000000,159.403305,999.364777,0.006088,-0.261154,-0.968292,1.002910,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.007",0.000000,159.403305,999.364777,0.006210,-0.261673,-0.966827,1.001632,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.103",0.000000,159.403305,999.364777,0.005173,-0.260117,-0.966858,1.001250,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.207",0.000000,159.403305,999.364777,0.007294,-0.260803,-0.971344,1.005774,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.307",0.000000,159.403305,999.364777,0.006409,-0.262024,-0.966721,1.001622,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.406",0.000000,159.403305,999.364777,0.006714,-0.261200,-0.968262,1.002896,33.018515,-117.136964,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.500",0.000000,165.814308,999.364777,0.005753,-0.262970,-0.967499,1.002617,33.018456,-117.136940,140.085037,64.766800,0.000000,0.000000
"2018-10-17 08:12:03.599",0.000000,165.814308,999.359894,0.006729,-0.260101,-0.966446,1.000857,33.018456,-117.136940,140.085037,64.766800,0.000000,0.000000
